user,gender,age,occupation,zip_code,categories,n_interactions,all_categories
2150,M,45,15,81335,1	17	,123.0,1	17
5020,F,18,14,64060,18	12	,28.0,18	12
4809,M,35,20,48083,1	21	,31.0,1	21
1217,M,25,4,53703,1	6	,209.0,1	6
4285,M,45,1,49419,1	5	,41.0,1	5
5672,M,25,16,45242,1	22	,0.0,1	22
776,M,25,17,92122,1	4	,286.0,1	4
3247,M,35,20,52570-9634,1	21	,70.0,1	21
5384,F,50,17,19716,18	4	,23.0,18	4
2355,F,18,4,97339,18	6	,111.0,18	6
1426,M,25,4,33314,1	6	,185.0,1	6
2181,M,50,5,95401,1	8	,121.0,1	8
5995,M,18,4,61801,1	6	,0.0,1	6
4896,F,35,2,98119,18	20	,30.0,18	20
5792,M,25,19,90214,1	13	,0.0,1	13
1808,M,25,12,92130,1	19	,148.0,1	19
4054,F,45,15,20910,18	17	,46.0,18	17
1784,M,35,0,02115,1	2	,150.0,1	2
5227,M,18,17,90064,1	4	,25.0,1	4
3484,M,25,5,32839,1	8	,63.0,1	8
4751,M,1,10,08534,1	11	,32.0,1	11
4143,M,50,14,73543,1	12	,44.0,1	12
3149,M,18,4,67042,1	6	,74.0,1	6
1639,F,25,0,48067,18	2	,162.0,18	2
4506,F,25,0,94403,18	2	,36.0,18	2
2221,M,18,1,53703,1	5	,118.0,1	5
4692,M,35,14,53092,1	12	,33.0,1	12
917,M,25,20,92649,1	21	,259.0,1	21
338,F,25,11,23220,18	16	,429.0,18	16
5337,M,18,2,90210,1	20	,24.0,1	20
1724,F,35,6,98032,18	9	,154.0,18	9
1582,M,25,0,76201,1	2	,167.0,1	2
5485,M,18,0,92103,1	2	,0.0,1	2
2697,F,50,1,91711,18	5	,94.0,18	5
1840,F,56,13,60076,18	14	,145.0,18	14
2673,M,25,7,10019,1	0	,95.0,1	0
5238,F,25,1,01950,18	5	,25.0,18	5
3760,M,35,12,80206,1	19	,55.0,1	19
4929,M,35,7,95476,1	0	,30.0,1	0
5236,M,50,6,53711,1	9	,25.0,1	9
5698,M,35,17,66209,1	4	,0.0,1	4
821,F,18,20,06320,18	21	,278.0,18	21
2483,F,56,6,14612,18	9	,104.0,18	9
3737,F,25,6,32256,18	9	,56.0,18	9
1187,M,45,17,32256,1	4	,212.0,1	4
2451,F,18,4,44425,18	6	,106.0,18	6
5121,F,1,10,49507,18	11	,27.0,18	11
5429,M,25,0,43614,1	2	,23.0,1	2
2096,M,18,4,18011,1	6	,127.0,1	6
3902,M,25,7,10012,1	0	,50.0,1	0
2777,M,25,4,77025,1	6	,90.0,1	6
2110,M,35,0,20715,1	2	,126.0,1	2
4295,M,50,7,95020,1	0	,41.0,1	0
2718,M,35,20,10562,1	21	,93.0,1	21
4120,M,35,1,90024,1	5	,45.0,1	5
2793,M,50,17,32951,1	4	,90.0,1	4
4343,M,25,7,94115,1	0	,39.0,1	0
5476,F,25,7,92117,18	0	,0.0,18	0
5058,M,25,0,74105,1	2	,28.0,1	2
5705,F,18,1,94706,18	5	,0.0,18	5
1897,M,18,0,13210,1	2	,142.0,1	2
1672,M,18,4,93560,1	6	,158.0,1	6
3829,M,25,0,92612,1	2	,53.0,1	2
1599,M,25,17,60555,1	4	,165.0,1	4
622,M,25,1,75207,1	5	,321.0,1	5
4290,F,35,12,44106,18	19	,41.0,18	19
3377,M,18,4,77005,1	6	,67.0,1	6
5235,M,50,2,97210,1	20	,25.0,1	20
3943,F,35,0,20715,18	2	,49.0,18	2
1367,F,1,10,48154,18	11	,192.0,18	11
2334,F,35,14,80525,18	12	,113.0,18	12
819,M,35,17,28601,1	4	,278.0,1	4
4908,M,45,17,07649,1	4	,30.0,1	4
4610,M,25,17,94131,1	4	,34.0,1	4
3540,F,1,10,49512,18	11	,61.0,18	11
1572,M,56,17,33785,1	4	,168.0,1	4
3002,M,18,20,92055,1	21	,80.0,1	21
650,M,35,12,97132,1	19	,315.0,1	19
2462,M,25,6,77584,1	9	,106.0,1	9
443,M,45,17,85202,1	4	,381.0,1	4
5813,M,18,4,47406,1	6	,0.0,1	6
2397,F,35,0,55116,18	2	,109.0,18	2
5344,F,35,1,78155,18	5	,24.0,18	5
4500,M,25,2,23188,1	20	,36.0,1	20
3333,M,25,20,93704,1	21	,68.0,1	21
4297,M,35,20,11215,1	21	,41.0,1	21
1056,M,35,7,08505,1	0	,234.0,1	0
1722,M,35,12,85224,1	19	,154.0,1	19
1727,F,25,12,94131,18	19	,153.0,18	19
3762,M,25,4,80526,1	6	,55.0,1	6
4761,M,25,17,49445,1	4	,32.0,1	4
381,M,35,7,20895,1	0	,404.0,1	0
3001,M,18,20,12222,1	21	,80.0,1	21
5700,M,56,13,92660,1	14	,0.0,1	14
1687,M,50,7,75023,1	0	,157.0,1	0
1029,F,25,2,92629,18	20	,239.0,18	20
1623,F,45,16,92106,18	22	,163.0,18	22
3721,F,50,13,34691,18	14	,56.0,18	14
3195,F,25,0,10021,18	2	,72.0,18	2
2556,F,25,0,28134,18	2	,100.0,18	2
219,M,45,16,70507,1	22	,513.0,1	22
3311,M,45,1,13114,1	5	,69.0,1	5
2677,M,18,4,99163,1	6	,95.0,1	6
2577,F,25,7,12345,18	0	,99.0,18	0
1856,M,35,18,74601,1	3	,145.0,1	3
6005,M,18,2,13317,1	20	,0.0,1	20
2619,F,18,0,08540,18	2	,97.0,18	2
2187,M,25,18,98438,1	3	,121.0,1	3
4907,F,25,3,22042,18	15	,30.0,18	15
511,M,25,17,30307,1	4	,357.0,1	4
3439,M,25,12,30303,1	19	,65.0,1	19
2004,M,18,4,61761,1	6	,133.0,1	6
4306,M,35,7,46845,1	0	,40.0,1	0
944,M,25,20,10023,1	21	,254.0,1	21
3237,M,25,17,22042,1	4	,71.0,1	4
5001,M,25,20,02048,1	21	,29.0,1	21
788,M,18,16,55129,1	22	,284.0,1	22
1520,M,50,2,94122,1	20	,173.0,1	20
24,M,25,0,34952,1	2	,931.0,1	2
3015,M,35,16,29681,1	22	,79.0,1	22
5136,M,25,12,37013,1	19	,27.0,1	19
4550,M,35,7,30501,1	0	,35.0,1	0
3167,M,25,4,27510,1	6	,73.0,1	6
5431,M,25,4,27514,1	6	,23.0,1	6
4706,M,25,4,27510,1	6	,33.0,1	6
2435,M,25,4,27514,1	6	,106.0,1	6
5523,M,18,4,27514,1	6	,0.0,1	6
949,F,25,7,14136,18	0	,253.0,18	0
4699,M,56,13,13407,1	14	,33.0,1	14
2428,F,50,0,48103,18	2	,107.0,18	2
1513,M,25,12,90717,1	19	,175.0,1	19
2603,M,35,11,96813,1	16	,98.0,1	16
151,F,25,0,85207,18	2	,587.0,18	2
3803,M,35,12,98103,1	19	,53.0,1	19
4852,M,18,4,76401,1	6	,31.0,1	6
1605,F,18,1,04240,18	5	,165.0,18	5
446,M,25,12,94114,1	19	,379.0,1	19
2343,F,50,6,97330,18	9	,112.0,18	9
1188,M,18,4,76401,1	6	,212.0,1	6
276,M,18,0,73505,1	2	,470.0,1	2
5152,M,50,17,14650,1	4	,26.0,1	4
3169,F,18,4,01002,18	6	,73.0,18	6
497,M,35,7,90808,1	0	,362.0,1	0
5812,F,56,1,44074,18	5	,0.0,18	5
3885,F,35,8,85712,18	10	,51.0,18	10
2426,M,25,4,48065,1	6	,107.0,1	6
1982,M,35,20,78664,1	21	,135.0,1	21
4313,M,35,7,17740,1	0	,40.0,1	0
5845,M,25,0,37042,1	2	,0.0,1	2
4152,M,18,0,92647,1	2	,44.0,1	2
50,M,25,20,85207,1	21	,753.0,1	21
1957,M,25,18,80521,1	3	,137.0,1	3
1054,M,25,0,95136,1	2	,234.0,1	2
1314,M,35,7,79912,1	0	,197.0,1	0
388,M,18,4,76013,1	6	,402.0,1	6
2878,M,18,0,53715,1	2	,86.0,1	2
437,M,18,4,98188,1	6	,383.0,1	6
5137,M,25,11,90211,1	16	,27.0,1	16
1804,M,18,2,90211,1	20	,148.0,1	20
5298,M,1,0,75070,1	2	,24.0,1	2
1730,M,18,0,55129,1	2	,153.0,1	2
133,F,35,9,97520,18	7	,618.0,18	7
3920,M,25,12,55106,1	19	,50.0,1	19
5574,M,25,12,98027,1	19	,0.0,1	19
1862,M,50,13,90266,1	14	,144.0,1	14
3133,M,56,11,08904,1	16	,75.0,1	16
3321,F,25,9,77449,18	7	,68.0,18	7
1109,M,35,11,94061,1	16	,223.0,1	16
1965,M,25,6,11598,1	9	,137.0,1	9
2288,M,35,12,85284,1	19	,115.0,1	19
4113,M,25,0,10580,1	2	,45.0,1	2
167,M,45,3,55410,1	15	,573.0,1	15
2120,M,25,7,07030,1	0	,125.0,1	0
2375,M,35,16,30034,1	22	,110.0,1	22
4552,M,25,7,90078,1	0	,35.0,1	0
505,M,25,14,04240,1	12	,360.0,1	12
2545,M,18,12,07070,1	19	,101.0,1	19
1370,M,1,19,53711,1	13	,192.0,1	13
5401,M,18,17,99205,1	4	,23.0,1	4
2156,M,35,12,55803,1	19	,123.0,1	19
4572,M,25,14,24551,1	12	,35.0,1	12
3791,M,25,5,44095,1	8	,54.0,1	8
4425,M,18,0,54758,1	2	,38.0,1	2
2205,F,1,2,60660,18	20	,120.0,18	20
1157,M,25,17,77007,1	4	,216.0,1	4
6016,M,1,10,90004,1	11	,0.0,1	11
1065,F,18,19,95019,18	13	,233.0,18	13
5097,M,18,4,98606,1	6	,27.0,1	6
3312,M,25,0,60098,1	2	,69.0,1	2
428,M,35,18,56303,1	3	,386.0,1	3
3801,F,35,9,13066,18	7	,54.0,18	7
5575,F,25,17,97201,18	4	,0.0,18	4
165,F,25,3,97401,18	15	,574.0,18	15
1211,M,1,10,42754,1	11	,209.0,1	11
2006,M,35,7,38024,1	0	,133.0,1	0
2182,F,35,0,94002,18	2	,121.0,18	2
4937,M,35,0,90064,1	2	,30.0,1	2
451,M,25,12,97401,1	19	,378.0,1	19
5096,M,35,7,19518,1	0	,27.0,1	0
2939,F,56,3,89156,18	15	,82.0,18	15
3612,M,56,15,94114,1	17	,59.0,1	17
5746,M,18,7,99945,1	0	,0.0,1	0
4473,M,1,10,63041,1	11	,37.0,1	11
5584,M,18,10,02882,1	11	,0.0,1	11
2112,M,18,20,85296,1	21	,126.0,1	21
517,M,25,17,74467,1	4	,355.0,1	4
4151,F,25,7,95128,18	0	,44.0,18	0
1618,M,25,12,45241,1	19	,163.0,1	19
4110,M,25,12,17067,1	19	,45.0,1	19
3479,M,45,17,02421,1	4	,63.0,1	4
269,M,18,4,98499,1	6	,473.0,1	6
5259,F,50,1,75087,18	5	,25.0,18	5
3065,M,18,12,89118,1	19	,77.0,1	19
4252,M,25,6,48108,1	9	,42.0,1	9
1376,M,18,4,22903,1	6	,191.0,1	6
5582,M,1,17,56258,1	4	,0.0,1	4
2865,F,25,3,92627,18	15	,86.0,18	15
690,M,18,19,87543,1	13	,307.0,1	13
1917,M,18,17,32694,1	4	,140.0,1	4
4391,M,25,0,60156,1	2	,38.0,1	2
298,M,25,17,91776,1	4	,454.0,1	4
1708,M,18,4,95076,1	6	,156.0,1	6
5646,M,56,1,28223,1	5	,0.0,1	5
2507,M,25,4,53703,1	6	,103.0,1	6
5320,M,18,0,11040,1	2	,24.0,1	2
3208,M,18,19,29307,1	13	,72.0,1	13
3667,M,25,0,55987,1	2	,57.0,1	2
2658,M,18,4,77802,1	6	,96.0,1	6
1587,M,25,0,37601,1	2	,166.0,1	2
3249,M,18,1,67212,1	5	,70.0,1	5
5524,M,25,17,45694,1	4	,0.0,1	4
697,M,35,7,27511,1	0	,304.0,1	0
3040,M,25,17,01002,1	4	,78.0,1	4
2068,F,35,14,37043,18	12	,129.0,18	12
4509,M,50,20,10543,1	21	,36.0,1	21
2239,F,35,14,19147,18	12	,117.0,18	12
606,M,50,6,98237,1	9	,325.0,1	9
3086,F,50,7,20175,18	0	,77.0,18	0
1228,F,25,20,48464,18	21	,206.0,18	21
4806,F,25,5,98498,18	8	,31.0,18	8
1303,F,35,12,72032,18	19	,198.0,18	19
935,F,25,20,95776,18	21	,256.0,18	21
236,M,25,16,22801,1	22	,497.0,1	22
3972,M,18,4,67217,1	6	,48.0,1	6
4988,M,25,20,90032,1	21	,29.0,1	21
3551,M,35,12,37211,1	19	,61.0,1	19
3530,M,35,0,34990,1	2	,62.0,1	2
4880,M,18,4,89015,1	6	,31.0,1	6
1317,M,25,7,85226,1	0	,197.0,1	0
2951,M,25,17,70508,1	4	,82.0,1	4
2300,M,25,12,98006,1	19	,114.0,1	19
3552,M,50,0,94043,1	2	,61.0,1	2
3123,M,25,6,37930,1	9	,75.0,1	9
3845,M,18,4,70002,1	6	,52.0,1	6
4892,F,18,4,92612,18	6	,30.0,18	6
5246,M,25,4,37130,1	6	,25.0,1	6
1530,M,45,0,92108,1	2	,172.0,1	2
482,M,18,4,41076,1	6	,368.0,1	6
1866,M,18,4,60107,1	6	,144.0,1	6
4215,M,35,7,60611,1	0	,43.0,1	0
3020,M,35,7,78759,1	0	,79.0,1	0
6015,M,18,2,14456,1	20	,0.0,1	20
928,F,25,1,07666,18	5	,258.0,18	5
2295,M,25,0,92078,1	2	,115.0,1	2
847,M,35,12,94530,1	19	,273.0,1	19
4537,M,56,1,39532,1	5	,36.0,1	5
5245,F,35,1,80210,18	5	,25.0,18	5
5712,M,45,2,55409,1	20	,0.0,1	20
2757,M,18,4,70817,1	6	,92.0,1	6
2023,M,1,19,53711,1	13	,132.0,1	13
1788,M,35,7,60657,1	0	,150.0,1	0
3756,F,45,0,20874,18	2	,55.0,18	2
1835,M,18,2,19464,1	20	,146.0,1	20
5810,M,35,7,46825,1	0	,0.0,1	0
4046,F,35,12,78640,18	19	,46.0,18	19
5989,M,56,0,94952,1	2	,0.0,1	2
5028,M,25,11,10023,1	16	,28.0,1	16
3674,M,56,7,08540,1	0	,57.0,1	0
1607,M,50,17,92661,1	4	,165.0,1	4
67,M,25,0,98103,1	2	,719.0,1	2
1092,F,25,3,02828,18	15	,229.0,18	15
5309,F,50,14,92119,18	12	,24.0,18	12
4720,F,18,0,55102,18	2	,32.0,18	2
2275,M,25,7,49321,1	0	,116.0,1	0
3450,M,25,0,92121,1	2	,64.0,1	2
4163,F,18,0,20009,18	2	,44.0,18	2
1103,M,25,5,80209,1	8	,225.0,1	8
3847,F,25,7,80228,18	0	,52.0,18	0
3962,M,25,15,94121,1	17	,49.0,1	17
2667,M,25,3,75006,1	15	,95.0,1	15
260,M,35,0,60640,1	2	,479.0,1	2
3358,M,18,4,75287,1	6	,67.0,1	6
4770,M,25,5,92105,1	8	,31.0,1	8
2482,M,25,17,55447,1	4	,104.0,1	4
456,F,25,16,44092,18	22	,376.0,18	22
175,F,18,2,72701,18	20	,558.0,18	20
4271,F,45,6,02453,18	9	,41.0,18	9
3357,M,35,17,11701,1	4	,67.0,1	4
1445,M,35,14,10013,1	12	,183.0,1	12
2093,M,25,12,10128,1	19	,127.0,1	19
4894,M,18,0,78237,1	2	,30.0,1	2
3245,M,25,7,37027,1	0	,71.0,1	0
2456,M,35,7,10019,1	0	,106.0,1	0
3703,M,25,7,62522,1	0	,56.0,1	0
2136,F,25,0,97205,18	2	,125.0,18	2
4485,M,35,1,91711,1	5	,37.0,1	5
5047,M,1,10,08820,1	11	,28.0,1	11
4594,M,45,12,95814,1	19	,35.0,1	19
3175,M,50,17,01702-7224,1	4	,73.0,1	4
90,M,18,20,92026,1	21	,689.0,1	21
4902,F,25,1,02144,18	5	,30.0,18	5
4365,M,1,10,76013,1	11	,39.0,1	11
2655,M,50,1,20815,1	5	,96.0,1	5
1590,M,56,6,19027,1	9	,166.0,1	9
5361,M,45,15,26105,1	17	,23.0,1	17
3212,M,1,10,94707,1	11	,72.0,1	11
2552,M,25,4,43202,1	6	,100.0,1	6
227,M,25,0,90631,1	2	,502.0,1	2
4260,M,18,2,01720,1	20	,42.0,1	20
4631,M,45,16,92018,1	22	,34.0,1	22
2874,M,35,17,94114,1	4	,86.0,1	4
160,M,18,14,76401,1	12	,580.0,1	12
3382,M,18,2,01720,1	20	,67.0,1	20
4949,F,35,14,92673,18	12	,29.0,18	12
2928,M,1,10,49454,1	11	,83.0,1	11
3625,M,35,0,48105,1	2	,59.0,1	2
4773,F,56,0,14830,18	2	,31.0,18	2
2864,F,56,16,55345,18	22	,87.0,18	22
3526,F,1,10,08820,18	11	,62.0,18	11
22,M,45,20,10024,1	21	,941.0,1	21
1285,M,18,4,92153,1	6	,200.0,1	6
1464,M,25,1,80202,1	5	,181.0,1	5
4948,M,35,0,76031,1	2	,30.0,1	2
2836,F,50,6,85016,18	9	,88.0,18	9
3381,M,18,4,31602,1	6	,67.0,1	6
3698,M,50,1,34683,1	5	,56.0,1	5
3529,M,18,15,94015,1	17	,62.0,1	17
1693,M,25,6,92130,1	9	,157.0,1	9
5528,M,25,7,77005,1	0	,0.0,1	0
848,F,25,1,30605,18	5	,272.0,18	5
5668,F,56,13,90066,18	14	,0.0,18	14
5115,F,56,0,92027,18	2	,27.0,18	2
5370,M,56,0,45432,1	2	,23.0,1	2
3442,M,56,13,75165,1	14	,65.0,1	14
1323,M,35,20,92308,1	21	,196.0,1	21
2423,F,45,12,28655,18	19	,107.0,18	19
5982,M,1,10,71106,1	11	,0.0,1	11
5704,F,45,6,92117,18	9	,0.0,18	9
5145,F,50,1,92103,18	5	,26.0,18	5
3500,M,45,7,92831,1	0	,63.0,1	0
1976,F,50,0,98226,18	2	,135.0,18	2
240,M,50,0,98226,1	2	,496.0,1	2
4417,F,35,2,91324,18	20	,38.0,18	20
4823,M,25,0,20744-6223,1	2	,30.0,1	2
3675,F,35,9,30338,18	7	,57.0,18	7
3348,M,25,7,72762,1	0	,67.0,1	0
4004,F,25,1,92084,18	5	,48.0,18	5
5140,M,50,6,92117,1	9	,26.0,1	9
2672,F,45,1,91901,18	5	,95.0,18	5
673,F,35,1,92056,18	5	,309.0,18	5
3628,M,18,4,92173,1	6	,59.0,1	6
1887,M,25,17,92084,1	4	,142.0,1	4
843,M,56,16,48009,1	22	,273.0,1	22
4483,M,25,7,37212,1	0	,37.0,1	0
1326,M,50,17,98642,1	4	,196.0,1	4
3869,F,35,3,48073,18	15	,51.0,18	15
2528,M,1,10,07869,1	11	,102.0,1	11
1850,F,25,20,91105,18	21	,145.0,18	21
1254,F,56,16,98199,18	22	,204.0,18	22
701,M,25,15,53706,1	17	,302.0,1	17
3347,M,25,5,98380,1	8	,67.0,1	8
1814,F,56,1,06032,18	5	,147.0,18	5
5895,F,35,6,97838,18	9	,0.0,18	9
3849,M,45,1,49419,1	5	,52.0,1	5
543,F,35,7,97401,18	0	,346.0,18	0
546,M,35,14,60538,1	12	,345.0,1	12
3034,M,18,4,34567,1	6	,78.0,1	6
758,M,25,15,60513,1	17	,290.0,1	17
5114,F,25,1,01060,18	5	,27.0,18	5
1780,F,25,20,20110-5616,18	21	,150.0,18	21
2806,M,1,10,76240,1	11	,89.0,1	11
6033,M,18,20,45387,1	21	,0.0,1	21
5409,F,50,6,85716,18	9	,23.0,18	9
3088,F,45,12,08033,18	19	,77.0,18	19
4415,M,35,0,91505,1	2	,38.0,1	2
1779,M,45,7,49345,1	0	,150.0,1	0
4832,M,35,7,48103-8929,1	0	,31.0,1	0
6017,M,18,0,21015,1	2	,0.0,1	2
343,M,56,12,43056,1	19	,427.0,1	19
553,M,50,17,96753,1	4	,343.0,1	4
4630,M,35,7,21044,1	0	,34.0,1	0
5684,M,45,2,10009,1	20	,0.0,1	20
1740,M,56,16,97478,1	22	,153.0,1	22
1442,M,50,20,97030,1	21	,184.0,1	21
2313,F,25,0,21030,18	2	,114.0,18	2
764,F,50,7,94941,18	0	,288.0,18	0
2486,M,35,1,55104,1	5	,104.0,1	5
640,M,35,1,29706,1	5	,317.0,1	5
1916,M,35,2,48116,1	20	,140.0,1	20
2890,M,50,11,44622,1	16	,85.0,1	16
2280,M,1,10,45244,1	11	,115.0,1	11
4148,M,18,10,10016,1	11	,44.0,1	11
4043,F,25,1,80020,18	5	,46.0,18	5
503,M,25,0,48197,1	2	,361.0,1	2
3391,M,25,7,94123,1	0	,66.0,1	0
3284,M,56,7,10954,1	0	,69.0,1	0
2047,M,56,2,92262,1	20	,130.0,1	20
3059,F,18,0,43615,18	2	,78.0,18	2
3706,M,50,12,94530,1	19	,56.0,1	19
5484,F,25,11,19103,18	16	,0.0,18	16
433,M,25,0,27615,1	2	,384.0,1	2
1463,M,25,12,43615,1	19	,181.0,1	19
5229,M,45,1,02138,1	5	,25.0,1	5
1546,F,25,1,80026,18	5	,171.0,18	5
3915,M,35,19,94930,1	13	,50.0,1	13
611,M,35,0,98136,1	2	,325.0,1	2
3959,M,35,14,89113,1	12	,49.0,1	12
1185,M,25,2,80110,1	20	,212.0,1	20
4557,M,18,0,19116,1	2	,35.0,1	2
3392,M,1,10,48073,1	11	,66.0,1	11
2703,M,25,6,92014,1	9	,94.0,1	9
1497,M,25,20,02141,1	21	,177.0,1	21
3961,F,25,9,92064,18	7	,49.0,18	7
3257,F,25,16,99224,18	22	,70.0,18	22
132,M,50,16,92129,1	22	,620.0,1	22
1863,M,25,4,32608,1	6	,144.0,1	6
5683,F,56,0,19004,18	2	,0.0,18	2
1579,F,35,17,48098,18	4	,167.0,18	4
3498,M,50,11,48823,1	16	,63.0,1	16
4269,M,50,0,20706,1	2	,41.0,1	2
2877,M,18,6,10004,1	9	,86.0,1	9
3700,F,25,9,48103,18	7	,56.0,18	7
5486,F,35,3,02780,18	15	,0.0,18	15
4214,M,25,0,45678,1	2	,43.0,1	2
4524,M,18,2,92109,1	20	,36.0,1	20
4161,F,18,4,96803,18	6	,44.0,18	6
796,M,25,17,98102,1	4	,282.0,1	4
5050,M,1,19,15748,1	13	,28.0,1	13
2132,M,45,20,10019,1	21	,125.0,1	21
671,M,25,15,62558,1	17	,310.0,1	17
2994,F,25,6,90027,18	9	,80.0,18	9
709,M,25,4,90210,1	6	,301.0,1	6
3569,M,50,11,07043,1	16	,60.0,1	16
5061,M,25,2,19320,1	20	,28.0,1	20
548,M,25,3,95136,1	15	,344.0,1	15
3008,M,35,11,08003,1	16	,79.0,1	16
5015,M,18,4,53220,1	6	,28.0,1	6
4855,M,50,12,01960,1	19	,31.0,1	19
4063,M,35,3,77064,1	15	,46.0,1	15
4138,M,50,7,48315,1	0	,44.0,1	0
263,M,25,0,10310,1	2	,476.0,1	2
4886,M,25,8,92115,1	10	,31.0,1	10
4393,F,35,1,30004,18	5	,38.0,18	5
4321,M,56,13,02576,1	14	,40.0,1	14
4985,F,45,17,03054,18	4	,29.0,18	4
5,M,35,3,11220,1	15	,1143.0,1	15
1898,M,56,16,60044,1	22	,142.0,1	22
393,M,35,0,30906,1	2	,400.0,1	2
2274,M,18,4,95616,1	6	,116.0,1	6
128,M,35,1,60640,1	5	,628.0,1	5
2936,M,18,20,93455,1	21	,83.0,1	21
2076,M,35,0,94559,1	2	,128.0,1	2
2319,M,25,3,00918,1	15	,114.0,1	15
4457,M,56,13,92675,1	14	,37.0,1	14
4587,F,35,1,74135,18	5	,35.0,18	5
5228,M,25,16,34677,1	22	,25.0,1	22
4366,F,45,0,19130,18	2	,39.0,18	2
4272,M,18,4,77005,1	6	,41.0,1	6
3798,F,45,7,03848,18	0	,54.0,18	0
1406,M,25,0,20015,1	2	,187.0,1	2
1798,M,25,7,97303,1	0	,149.0,1	0
1797,M,35,16,19803,1	22	,149.0,1	22
2671,M,50,16,19425,1	22	,95.0,1	22
1870,M,25,5,60076,1	8	,144.0,1	8
777,F,35,1,82601,18	5	,286.0,18	5
3287,M,18,2,15956,1	20	,69.0,1	20
4065,M,35,7,28036,1	0	,46.0,1	0
4801,M,45,7,02081,1	0	,31.0,1	0
2103,F,56,15,20194,18	17	,127.0,18	17
5974,F,35,1,02346,18	5	,0.0,18	5
943,M,25,11,76309,1	16	,254.0,1	16
2968,M,45,2,94306,1	20	,81.0,1	20
5329,M,35,5,92801,1	8	,24.0,1	8
4871,F,50,11,87004,18	16	,31.0,18	16
1991,M,25,20,72701,1	21	,134.0,1	21
4924,F,1,10,77477,18	11	,30.0,18	11
5217,M,56,18,53404-1230,1	3	,25.0,1	3
3223,M,18,0,62225,1	2	,71.0,1	2
4380,M,35,6,75225,1	9	,39.0,1	9
4930,M,45,14,95002,1	12	,30.0,1	12
438,M,25,1,97302,1	5	,383.0,1	5
109,F,25,0,60513,18	2	,650.0,18	2
3490,F,35,2,75214,18	20	,63.0,18	20
883,M,35,0,18360,1	2	,264.0,1	2
2418,M,1,10,75040,1	11	,108.0,1	11
3668,M,35,0,91505,1	2	,57.0,1	2
3741,M,1,0,48133,1	2	,55.0,1	2
1657,M,45,17,73069,1	4	,160.0,1	4
577,M,25,1,97321,1	5	,337.0,1	5
555,F,25,0,97213,18	2	,342.0,18	2
3708,M,18,10,11235,1	11	,56.0,1	11
4188,M,45,0,46060,1	2	,43.0,1	2
1355,M,50,19,59457,1	13	,192.0,1	13
2755,M,35,7,50265,1	0	,92.0,1	0
2770,M,25,7,91344,1	0	,91.0,1	0
2965,F,25,0,94402,18	2	,81.0,18	2
2670,M,45,12,02151,1	19	,95.0,1	19
2789,M,35,12,94402,1	19	,90.0,1	19
181,F,18,4,77581,18	6	,551.0,18	6
604,M,25,20,98105,1	21	,326.0,1	21
5987,F,45,2,20036,18	20	,0.0,18	20
2051,M,50,16,13045,1	22	,130.0,1	22
2580,F,35,7,07601,18	0	,99.0,18	0
2398,F,25,6,72211,18	9	,108.0,18	9
1719,M,45,17,48073,1	4	,154.0,1	4
4424,F,25,6,60660,18	9	,38.0,18	9
5108,F,25,3,27606,18	15	,27.0,18	15
766,M,25,3,60660,1	15	,288.0,1	15
2263,F,45,9,95661,18	7	,116.0,18	7
2733,M,25,7,98115,1	0	,93.0,1	0
4350,M,56,7,08854,1	0	,39.0,1	0
4920,M,18,4,68144-2410,1	6	,30.0,1	6
3796,M,45,7,48170,1	0	,54.0,1	0
5988,M,56,0,27705,1	2	,0.0,1	2
2031,M,1,19,03226,1	13	,131.0,1	13
4941,M,25,7,34695,1	0	,30.0,1	0
818,M,18,4,98225,1	6	,278.0,1	6
586,M,25,16,08826,1	22	,335.0,1	22
20,F,1,10,98103,18	11	,964.0,18	11
3264,M,35,6,37853,1	9	,70.0,1	9
3492,M,25,7,94105,1	0	,63.0,1	0
5508,M,18,5,345567,1	8	,0.0,1	8
4178,F,18,4,49525,18	6	,43.0,18	6
3673,M,50,14,60504,1	12	,57.0,1	12
1822,F,18,0,92626,18	2	,146.0,18	2
4873,F,56,6,08753,18	9	,31.0,18	9
1980,M,1,10,80439,1	11	,135.0,1	11
1995,M,18,17,92109,1	4	,134.0,1	4
5088,M,35,7,94945,1	0	,27.0,1	0
1882,M,25,17,77059,1	4	,143.0,1	4
1276,M,25,0,60090,1	2	,201.0,1	2
431,M,35,1,06417,1	5	,386.0,1	5
6037,M,18,1,55408,1	5	,0.0,1	5
3955,F,45,7,60605,18	0	,49.0,18	0
3976,M,35,11,10023,1	16	,48.0,1	16
1848,M,35,6,48105,1	9	,145.0,1	9
3841,M,18,4,90241,1	6	,52.0,1	6
3267,F,50,1,02324,18	5	,70.0,18	5
4319,M,56,1,93003,1	5	,40.0,1	5
1947,M,18,10,45904,1	11	,138.0,1	11
4023,F,56,6,77005,18	9	,47.0,18	9
5085,F,50,16,44319,18	22	,27.0,18	22
224,M,18,6,19104,1	9	,511.0,1	9
715,M,18,4,97215,1	6	,300.0,1	6
2700,F,18,9,75801,18	7	,94.0,18	7
3179,F,25,1,60551,18	5	,73.0,18	5
2054,M,25,15,92121,1	17	,130.0,1	17
92,M,18,14,10017,1	12	,684.0,1	12
5284,M,50,13,02718,1	14	,25.0,1	14
492,M,35,1,90504,1	5	,365.0,1	5
103,M,18,4,95616,1	6	,654.0,1	6
